==============================================================================================================================================================================================================================
                CONTROL UNIT                      |           CONTROL WORD            |                                             REGISTERS                                           |       BUSES       | FLG |   I/O   |
  50   INF   EX0 00  1 1100001_000_100_010    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3 65532 65534     8 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  50   EX0   INF 01  0 1100000_000_100_011    BRZ | 0000_0100_0011  0  0 00  0  FMOVA |   128   133     4     3 65532 65534     8 65530     0     0     0     0     0     0     0     0 | 65532     3 65532 | 0 1 |   1   0 |
  51   INF   EX0 00  1 1100000_000_100_011    BRZ | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3 65532 65534     8 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  51   EX0   INF 01  0 1001100_100_000_101    LDI | 0100_0000_0101  1  0 00  1  FMOVB |   128   133     4     3 65532 65534     8 65530     0     0     0     0     0     0     0     0 |   128     5     5 | 0 0 |   1   0 |
  52   INF   EX0 00  1 1001100_100_000_101    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     5 65534     8 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  52   EX0   INF 01  0 0000101_110_110_100    SUB | 0110_0110_0100  1  0 00  0   FSUB |   128   133     4     3     5 65534     8 65530     0     0     0     0     0     0     0     0 |     8     5     3 | 0 0 |   1   0 |
  53   INF   EX0 00  1 0000101_110_110_100    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     5 65534     3 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  53   EX0   INF 01  0 0000010_110_000_110    ADD | 0110_0000_0110  1  0 00  0   FADD |   128   133     4     3     5 65534     3 65530     0     0     0     0     0     0     0     0 |   128     3   131 | 0 0 |   1   0 |
  54   INF   EX0 00  1 0000010_110_000_110    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     5 65534   131 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  54   EX0   INF 01  0 0010000_100_110_000     LD | 0100_0110_0000  1  0 01  0  FMOVA |   128   133     4     3     5 65534   131 65530     0     0     0     0     0     0     0     0 |   131   128     1 | 0 0 |   1   0 |
  55   INF   EX0 00  1 0010000_100_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     1 65534   131 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  55   EX0   INF 01  0 0000011_111_111_100    MUL | 0111_0111_0100  1  0 00  0   FMUL |   128   133     4     3     1 65534   131 65530     0     0     0     0     0     0     0     0 | 65530     1 65530 | 0 1 |   1   0 |
  56   INF   EX0 00  1 0000011_111_111_100    MUL | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     1 65534   131 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  56   EX0   INF 01  0 0000010_101_101_111    ADD | 0101_0101_0111  1  0 00  0   FADD |   128   133     4     3     1 65534   131 65530     0     0     0     0     0     0     0     0 | 65534 65530 65528 | 0 1 |   1   0 |
  57   INF   EX0 00  1 0000010_101_101_111    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     3     1 65528   131 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  57   EX0   INF 01  0 0000001_011_011_000    INC | 0011_0011_0000  1  0 00  0   FINC |   128   133     4     3     1 65528   131 65530     0     0     0     0     0     0     0     0 |     3   128     4 | 0 0 |   1   0 |
  58   INF   EX0 00  1 0000001_011_011_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   131 65530     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  58   EX0   INF 01  0 1001100_111_000_101    LDI | 0111_0000_0101  1  0 00  1  FMOVB |   128   133     4     4     1 65528   131 65530     0     0     0     0     0     0     0     0 |   128     5     5 | 0 0 |   1   0 |
  59   INF   EX0 00  1 1001100_111_000_101    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   131     5     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  59   EX0   INF 01  0 0000101_111_011_111    SUB | 0111_0011_0111  1  0 00  0   FSUB |   128   133     4     4     1 65528   131     5     0     0     0     0     0     0     0     0 |     4     5 65535 | 0 1 |   1   0 |
  60   INF   EX0 00  1 0000101_111_011_111    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   131 65535     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  60   EX0   INF 10  0 1100001_101_111_110    BRN | 0101_0111_0110  0  0 00  0  FMOVA |   128   133     4     4     1 65528   131 65535     0     0     0     0     0     0     0     0 | 65535   131 65535 | 0 1 |   1   0 |
  42   INF   EX0 00  1 1100001_101_111_110    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   131 65535     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  42   EX0   INF 01  0 0000010_110_001_011    ADD | 0110_0001_0011  1  0 00  0   FADD |   128   133     4     4     1 65528   131 65535     0     0     0     0     0     0     0     0 |   133     4   137 | 0 0 |   1   0 |
  43   INF   EX0 00  1 0000010_110_001_011    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   137 65535     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  43   EX0   INF 01  0 0010000_111_110_000     LD | 0111_0110_0000  1  0 01  0  FMOVA |   128   133     4     4     1 65528   137 65535     0     0     0     0     0     0     0     0 |   137   128     7 | 0 0 |   1   0 |
  44   INF   EX0 00  1 0010000_111_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528   137     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  44   EX0   INF 01  0 0000010_110_011_010    ADD | 0110_0011_0010  1  0 00  0   FADD |   128   133     4     4     1 65528   137     7     0     0     0     0     0     0     0     0 |     4     4     8 | 0 0 |   1   0 |
  45   INF   EX0 00  1 0000010_110_011_010    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528     8     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  45   EX0   INF 01  0 0000001_110_110_000    INC | 0110_0110_0000  1  0 00  0   FINC |   128   133     4     4     1 65528     8     7     0     0     0     0     0     0     0     0 |     8   128     9 | 0 0 |   1   0 |
  46   INF   EX0 00  1 0000001_110_110_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     1 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  46   EX0   INF 01  0 1001100_100_000_100    LDI | 0100_0000_0100  1  0 00  1  FMOVB |   128   133     4     4     1 65528     9     7     0     0     0     0     0     0     0     0 |   128     4     4 | 0 0 |   1   0 |
  47   INF   EX0 00  1 1001100_100_000_100    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     4 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  47   EX0   INF 01  0 0000101_100_100_110    SUB | 0100_0100_0110  1  0 00  0   FSUB |   128   133     4     4     4 65528     9     7     0     0     0     0     0     0     0     0 |     4     9 65531 | 0 1 |   1   0 |
  48   INF   EX0 00  1 0000101_100_100_110    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  48   EX0   INF 10  0 1100001_000_100_010    BRN | 0000_0100_0010  0  0 00  0  FMOVA |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 | 65531     4 65531 | 0 1 |   1   0 |
  50   INF   EX0 00  1 1100001_000_100_010    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  50   EX0   INF 01  0 1100000_000_100_011    BRZ | 0000_0100_0011  0  0 00  0  FMOVA |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 | 65531     4 65531 | 0 1 |   1   0 |
  51   INF   EX0 00  1 1100000_000_100_011    BRZ | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  51   EX0   INF 01  0 1001100_100_000_101    LDI | 0100_0000_0101  1  0 00  1  FMOVB |   128   133     4     4 65531 65528     9     7     0     0     0     0     0     0     0     0 |   128     5     5 | 0 0 |   1   0 |
  52   INF   EX0 00  1 1001100_100_000_101    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     5 65528     9     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  52   EX0   INF 01  0 0000101_110_110_100    SUB | 0110_0110_0100  1  0 00  0   FSUB |   128   133     4     4     5 65528     9     7     0     0     0     0     0     0     0     0 |     9     5     4 | 0 0 |   1   0 |
  53   INF   EX0 00  1 0000101_110_110_100    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     5 65528     4     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  53   EX0   INF 01  0 0000010_110_000_110    ADD | 0110_0000_0110  1  0 00  0   FADD |   128   133     4     4     5 65528     4     7     0     0     0     0     0     0     0     0 |   128     4   132 | 0 0 |   1   0 |
  54   INF   EX0 00  1 0000010_110_000_110    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     5 65528   132     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  54   EX0   INF 01  0 0010000_100_110_000     LD | 0100_0110_0000  1  0 01  0  FMOVA |   128   133     4     4     5 65528   132     7     0     0     0     0     0     0     0     0 |   132   128     4 | 0 0 |   1   0 |
  55   INF   EX0 00  1 0010000_100_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     4 65528   132     7     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  55   EX0   INF 01  0 0000011_111_111_100    MUL | 0111_0111_0100  1  0 00  0   FMUL |   128   133     4     4     4 65528   132     7     0     0     0     0     0     0     0     0 |     7     4    28 | 0 0 |   1   0 |
  56   INF   EX0 00  1 0000011_111_111_100    MUL | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     4 65528   132    28     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  56   EX0   INF 01  0 0000010_101_101_111    ADD | 0101_0101_0111  1  0 00  0   FADD |   128   133     4     4     4 65528   132    28     0     0     0     0     0     0     0     0 | 65528    28    20 | 0 0 |   1   0 |
  57   INF   EX0 00  1 0000010_101_101_111    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     4     4    20   132    28     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  57   EX0   INF 01  0 0000001_011_011_000    INC | 0011_0011_0000  1  0 00  0   FINC |   128   133     4     4     4    20   132    28     0     0     0     0     0     0     0     0 |     4   128     5 | 0 0 |   1   0 |
  58   INF   EX0 00  1 0000001_011_011_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132    28     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  58   EX0   INF 01  0 1001100_111_000_101    LDI | 0111_0000_0101  1  0 00  1  FMOVB |   128   133     4     5     4    20   132    28     0     0     0     0     0     0     0     0 |   128     5     5 | 0 0 |   1   0 |
  59   INF   EX0 00  1 1001100_111_000_101    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     5     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  59   EX0   INF 01  0 0000101_111_011_111    SUB | 0111_0011_0111  1  0 00  0   FSUB |   128   133     4     5     4    20   132     5     0     0     0     0     0     0     0     0 |     5     5     0 | 1 0 |   1   0 |
  60   INF   EX0 00  1 0000101_111_011_111    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  60   EX0   INF 01  0 1100001_101_111_110    BRN | 0101_0111_0110  0  0 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |     0   132     0 | 1 0 |   1   0 |
  61   INF   EX0 00  1 1100001_101_111_110    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  61   EX0   INF 01  0 0001111_111_000_000    CLR | 0111_0000_0000  1  0 00  0   FCLR |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128     0 | 1 0 |   1   0 |
  62   INF   EX0 00  1 0001111_111_000_000    CLR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  62   EX0   INF 01  0 0100001_000_111_101    IOW | 0000_0111_0101  0  0 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |     0    20     0 | 1 0 |   0   1 |OUT:    20
  63   INF   EX0 00  1 0100001_000_111_101    IOW | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  63   EX0   INF 10  0 1100000_100_111_001    BRZ | 0100_0111_0001  0  0 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |     0   133     0 | 1 0 |   1   0 |
  32   INF   EX0 00  1 1100000_100_111_001    BRZ | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  32   EX0   INF 01  0 0001111_011_000_000    CLR | 0011_0000_0000  1  0 00  0   FCLR |   128   133     4     5     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128     0 | 1 0 |   1   0 |
  33   INF   EX0 00  1 0001111_011_000_000    CLR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     0     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  33   EX0   INF 01  0 0001111_101_000_000    CLR | 0101_0000_0000  1  0 00  0   FCLR |   128   133     4     0     4    20   132     0     0     0     0     0     0     0     0     0 |   128   128     0 | 1 0 |   1   0 |
  34   INF   EX0 00  1 0001111_101_000_000    CLR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     0     4     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  34   EX0   INF 01  0 0010001_100_011_000    IOR | 0100_0011_0000  1  0 10  0  FMOVA |   128   133     4     0     4     0   132     0     0     0     0     0     0     0     0     0 |     0   128     1 | 1 0 |   1   1 |IN:      1
  35   INF   EX0 00  1 0010001_100_011_000    IOR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  35   EX0   INF 01  0 0000010_110_000_010    ADD | 0110_0000_0010  1  0 00  0   FADD |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128     4   132 | 0 0 |   1   0 |
  36   INF   EX0 00  1 0000010_110_000_010    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  36   EX0   INF 01  0 0100000_000_110_100     ST | 0000_0110_0100  0  0 00  0  FMOVA |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |   132     1   132 | 0 0 |   0   0 |
  37   INF   EX0 00  1 0100000_000_110_100     ST | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  37   EX0   INF 01  0 0000110_010_010_000    DEC | 0010_0010_0000  1  0 00  0   FDEC |   128   133     4     0     1     0   132     0     0     0     0     0     0     0     0     0 |     4   128     3 | 0 0 |   1   0 |
  38   INF   EX0 00  1 0000110_010_010_000    DEC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  38   EX0   INF 01  0 1100001_000_010_011    BRN | 0000_0010_0011  0  0 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |     3     0     3 | 0 0 |   1   0 |
  39   INF   EX0 00  1 1100001_000_010_011    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  39   EX0   INF 01  0 0001111_111_000_000    CLR | 0111_0000_0000  1  0 00  0   FCLR |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128     0 | 1 0 |   1   0 |
  40   INF   EX0 00  1 0001111_111_000_000    CLR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  40   EX0   INF 10  0 1100000_000_111_010    BRZ | 0000_0111_0010  0  0 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |     0     3     0 | 1 0 |   1   0 |
  42   INF   EX0 00  1 1100000_000_111_010    BRZ | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  42   EX0   INF 01  0 0000010_110_001_011    ADD | 0110_0001_0011  1  0 00  0   FADD |   128   133     3     0     1     0   132     0     0     0     0     0     0     0     0     0 |   133     0   133 | 0 0 |   1   0 |
  43   INF   EX0 00  1 0000010_110_001_011    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   133     0     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  43   EX0   INF 01  0 0010000_111_110_000     LD | 0111_0110_0000  1  0 01  0  FMOVA |   128   133     3     0     1     0   133     0     0     0     0     0     0     0     0     0 |   133   128     2 | 0 0 |   1   0 |
  44   INF   EX0 00  1 0010000_111_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   133     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  44   EX0   INF 01  0 0000010_110_011_010    ADD | 0110_0011_0010  1  0 00  0   FADD |   128   133     3     0     1     0   133     2     0     0     0     0     0     0     0     0 |     0     3     3 | 0 0 |   1   0 |
  45   INF   EX0 00  1 0000010_110_011_010    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0     3     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  45   EX0   INF 01  0 0000001_110_110_000    INC | 0110_0110_0000  1  0 00  0   FINC |   128   133     3     0     1     0     3     2     0     0     0     0     0     0     0     0 |     3   128     4 | 0 0 |   1   0 |
  46   INF   EX0 00  1 0000001_110_110_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  46   EX0   INF 01  0 1001100_100_000_100    LDI | 0100_0000_0100  1  0 00  1  FMOVB |   128   133     3     0     1     0     4     2     0     0     0     0     0     0     0     0 |   128     4     4 | 0 0 |   1   0 |
  47   INF   EX0 00  1 1001100_100_000_100    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     4     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  47   EX0   INF 01  0 0000101_100_100_110    SUB | 0100_0100_0110  1  0 00  0   FSUB |   128   133     3     0     4     0     4     2     0     0     0     0     0     0     0     0 |     4     4     0 | 1 0 |   1   0 |
  48   INF   EX0 00  1 0000101_100_100_110    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  48   EX0   INF 01  0 1100001_000_100_010    BRN | 0000_0100_0010  0  0 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |     0     3     0 | 1 0 |   1   0 |
  49   INF   EX0 00  1 1100001_000_100_010    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  49   EX0   INF 01  0 0001111_100_000_000    CLR | 0100_0000_0000  1  0 00  0   FCLR |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128   128     0 | 1 0 |   1   0 |
  50   INF   EX0 00  1 0001111_100_000_000    CLR | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  50   EX0   INF 10  0 1100000_000_100_011    BRZ | 0000_0100_0011  0  0 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |     0     0     0 | 1 0 |   1   0 |
  53   INF   EX0 00  1 1100000_000_100_011    BRZ | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  53   EX0   INF 01  0 0000010_110_000_110    ADD | 0110_0000_0110  1  0 00  0   FADD |   128   133     3     0     0     0     4     2     0     0     0     0     0     0     0     0 |   128     4   132 | 0 0 |   1   0 |
  54   INF   EX0 00  1 0000010_110_000_110    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     0     0   132     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  54   EX0   INF 01  0 0010000_100_110_000     LD | 0100_0110_0000  1  0 01  0  FMOVA |   128   133     3     0     0     0   132     2     0     0     0     0     0     0     0     0 |   132   128     1 | 0 0 |   1   0 |
  55   INF   EX0 00  1 0010000_100_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  55   EX0   INF 01  0 0000011_111_111_100    MUL | 0111_0111_0100  1  0 00  0   FMUL |   128   133     3     0     1     0   132     2     0     0     0     0     0     0     0     0 |     2     1     2 | 0 0 |   1   0 |
  56   INF   EX0 00  1 0000011_111_111_100    MUL | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     0   132     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  56   EX0   INF 01  0 0000010_101_101_111    ADD | 0101_0101_0111  1  0 00  0   FADD |   128   133     3     0     1     0   132     2     0     0     0     0     0     0     0     0 |     0     2     2 | 0 0 |   1   0 |
  57   INF   EX0 00  1 0000010_101_101_111    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     0     1     2   132     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  57   EX0   INF 01  0 0000001_011_011_000    INC | 0011_0011_0000  1  0 00  0   FINC |   128   133     3     0     1     2   132     2     0     0     0     0     0     0     0     0 |     0   128     1 | 0 0 |   1   0 |
  58   INF   EX0 00  1 0000001_011_011_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   132     2     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  58   EX0   INF 01  0 1001100_111_000_101    LDI | 0111_0000_0101  1  0 00  1  FMOVB |   128   133     3     1     1     2   132     2     0     0     0     0     0     0     0     0 |   128     5     5 | 0 0 |   1   0 |
  59   INF   EX0 00  1 1001100_111_000_101    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   132     5     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  59   EX0   INF 01  0 0000101_111_011_111    SUB | 0111_0011_0111  1  0 00  0   FSUB |   128   133     3     1     1     2   132     5     0     0     0     0     0     0     0     0 |     1     5 65532 | 0 1 |   1   0 |
  60   INF   EX0 00  1 0000101_111_011_111    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   132 65532     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  60   EX0   INF 10  0 1100001_101_111_110    BRN | 0101_0111_0110  0  0 00  0  FMOVA |   128   133     3     1     1     2   132 65532     0     0     0     0     0     0     0     0 | 65532   132 65532 | 0 1 |   1   0 |
  42   INF   EX0 00  1 1100001_101_111_110    BRN | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   132 65532     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  42   EX0   INF 01  0 0000010_110_001_011    ADD | 0110_0001_0011  1  0 00  0   FADD |   128   133     3     1     1     2   132 65532     0     0     0     0     0     0     0     0 |   133     1   134 | 0 0 |   1   0 |
  43   INF   EX0 00  1 0000010_110_001_011    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   134 65532     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  43   EX0   INF 01  0 0010000_111_110_000     LD | 0111_0110_0000  1  0 01  0  FMOVA |   128   133     3     1     1     2   134 65532     0     0     0     0     0     0     0     0 |   134   128 65533 | 0 0 |   1   0 |
  44   INF   EX0 00  1 0010000_111_110_000     LD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2   134 65533     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  44   EX0   INF 01  0 0000010_110_011_010    ADD | 0110_0011_0010  1  0 00  0   FADD |   128   133     3     1     1     2   134 65533     0     0     0     0     0     0     0     0 |     1     3     4 | 0 0 |   1   0 |
  45   INF   EX0 00  1 0000010_110_011_010    ADD | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2     4 65533     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  45   EX0   INF 01  0 0000001_110_110_000    INC | 0110_0110_0000  1  0 00  0   FINC |   128   133     3     1     1     2     4 65533     0     0     0     0     0     0     0     0 |     4   128     5 | 0 0 |   1   0 |
  46   INF   EX0 00  1 0000001_110_110_000    INC | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     1     2     5 65533     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  46   EX0   INF 01  0 1001100_100_000_100    LDI | 0100_0000_0100  1  0 00  1  FMOVB |   128   133     3     1     1     2     5 65533     0     0     0     0     0     0     0     0 |   128     4     4 | 0 0 |   1   0 |
  47   INF   EX0 00  1 1001100_100_000_100    LDI | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1     4     2     5 65533     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
  47   EX0   INF 01  0 0000101_100_100_110    SUB | 0100_0100_0110  1  0 00  0   FSUB |   128   133     3     1     4     2     5 65533     0     0     0     0     0     0     0     0 |     4     5 65535 | 0 1 |   1   0 |
  48   INF   EX0 00  1 0000101_100_100_110    SUB | 0000_0000_0000  0  1 00  0  FMOVA |   128   133     3     1 65535     2     5 65533     0     0     0     0     0     0     0     0 |   128   128   128 | 0 0 |   1   0 |
